"D300418:bin_000013" "D300418:bin_000017" "D300419:bin_000008" "D300423:bin_000007" "D300423:bin_000011" "D300423:bin_000014" "D300425:bin_000002" "D300428:bin_000005" "D300429:bin_000001" "D300431:bin_000017" "D300432:bin_000001" "D300432:bin_000002" "D300433:bin_000005" "D300433:bin_000009" "D300437:bin_000010" "D300440:bin_000012" "D300442:bin_000001" "D300442:bin_000011" "D300443:bin_000002" "D300444:bin_000010" "D300444:bin_000011" "D300446:bin_000001" "D300449:bin_000002" "D300449:bin_000011" "D300450:bin_000002" "D300451:bin_000001" "D300455:bin_000019" "D300457:bin_000005" "D300458:bin_000006" "D300458:bin_000008" "D300458:bin_000017" "D300458:bin_000021" "D300459:bin_000001" "D300463:bin_000012" "D300464:bin_000017" "D300467:bin_000021" "D300472:bin_000003" "D300474:bin_000002" "D300474:bin_000012" "D300476:bin_000004" "D300476:bin_000013" "D300477:bin_000001" "D300477:bin_000007" "D300478:bin_000014" "D300479:bin_000001" "D300479:bin_000012" "D300482:bin_000009" "D300484:bin_000011" "D300490:bin_000001" "D300491:bin_000007" "D300492:bin_000001" "D300492:bin_000002" "D300492:bin_000003" "D300493:bin_000014" "D300494:bin_000016" "D300495:bin_000001" "D300495:bin_000003" "D300495:bin_000005" "D300495:bin_000010" "D300497:bin_000007" "D300498:bin_000001" "D300499:bin_000015" "D300501:bin_000003" "D300501:bin_000005" "D300503:bin_000003" "D300505:bin_000008" "D300508:bin_000006" "D300509:bin_000001" "D300512:bin_000003" "D300512:bin_000015" "D300512:bin_000016" "D300513:bin_000002" "D300514:bin_000001" "D300514:bin_000003" "D300514:bin_000005" "D300517:bin_000003" "D300517:bin_000004" "D300517:bin_000013" "D300517:bin_000015" "D300519:bin_000004" "D300521:bin_000006" "D300522:bin_000007" "D300525:bin_000012" "D300526:bin_000014" "D300527:bin_000004" "TG1_21:bin_000001" "TG1_21:bin_000012" "TG1_21:bin_000022" "TG1_21:bin_000035" "TG1_28:bin_000007" "TG1_28:bin_000038" "TG1_35:bin_000022" "TG1:bin_000020" "TG1:bin_000032" "TG1:bin_000045" "TG1:bin_000046" "TG1:bin_000047" "TG1:bin_000049" "TG1:bin_000059" "TG1:bin_000065" "TG1:bin_000066" "TG2_21:bin_000001" "TG2_21:bin_000003" "TG2_21:bin_000011" "TG2_21:bin_000030" "TG2_21:bin_000033" "TG2_28:bin_000003" "TG2_28:bin_000016" "TG2_35:bin_000002" "TG2_35:bin_000003" "TG2_35:bin_000021" "TG2:bin_000029" "TG2:bin_000046" "TG2:bin_000054" "TG2:bin_000055" "TG2:bin_000056" "TG2:bin_000059" "TG3_07:bin_000023" "TG3_14:bin_000007" "TG3_21:bin_000001" "TG3_21:bin_000003" "TG3_21:bin_000008" "TG3_21:bin_000030" "TG3_21:bin_000040" "TG3_21:bin_000048" "TG3_28:bin_000041" "TG3_28:bin_000042" "TG3_28:bin_000052" "TG3_35:bin_000008" "TG3_35:bin_000014" "TG3_35:bin_000020" "TG3_35:bin_000025" "TG3:bin_000005" "TG3:bin_000006" "TG3:bin_000008" "TG3:bin_000014" "TG3:bin_000026" "TG3:bin_000034" "TG3:bin_000048" "TG3:bin_000050" "TG3:bin_000065" "TG3:bin_000069" "TG3:bin_000079" "TG4_07:bin_000019" "TG4_07:bin_000020" "TG4_14:bin_000026" "TG4_21:bin_000016" "TG4_21:bin_000032" "TG4_21:bin_000040" "TG4_21:bin_000043" "TG4_28:bin_000008" "TG4_35:bin_000014" "TG4:bin_000031" "TG4:bin_000053" "TG4:bin_000055" "TG4:bin_000057" "TG5_14:bin_000004" "TG5_14:bin_000008" "TG5_14:bin_000013" "TG5_14:bin_000020" "TG5_14:bin_000027" "TG5_21:bin_000003" "TG5_21:bin_000004" "TG5_21:bin_000007" "TG5_28:bin_000004" "TG5_28:bin_000015" "TG5_28:bin_000030" "TG5_35:bin_000001" "TG5_35:bin_000022" "TG5_35:bin_000028" "TG5:bin_000003" "TG5:bin_000041" "TG5:bin_000044" "TG5:bin_000047"
"D300418:bin_000013" 0 0.180498381695067 0.281895936697306 0.237083243972082 0.270640000784686 0.202060878316596 0.228188715600528 0.274977611980683 0.153106437519575 0.230128929359242 0.231453374348969 0.277785820303788 0.227143604930372 0.211640761981132 0.206181352469493 0.235822768477987 0.227000565846466 0.151070884779118 0.223289680547871 0.189716265920402 0.254448162328981 0.253352798069261 0.177015541470613 0.257260181696141 0.196162263715204 0.453539287605416 0.216139587739052 0.173222084708681 0.227003030211565 0.258841784536641 0.174464234994571 0.230531142274867 0.273801949852769 0.17604172628658 0.200859354756145 0.198868009284194 0.182153289013235 0.196715483644739 0.186742382675628 0.24971483133695 0.194189803666367 0.215463316891388 0.194366835240068 0.234100738817367 0.219418007271939 0.243174554856298 0.224598244773744 0.203149484223751 0.170145274343775 0.204507503705997 0.24861412414148 0.144128014119523 0.188203197118413 0.164007400265459 0.196290386593861 0.178121052288925 0.205060280018131 0.220233026694672 0.256115692392431 0.240260563419784 0.216310916517243 0.22467068357547 0.19971923904235 0.144570659233881 0.166813039079303 0.191379947746519 0.228392860623048 0.179504439273183 0.173471748489175 0.195301803175746 0.217469971970617 0.199145928928161 0.199168918153509 0.245240995950046 0.162523463265748 0.185909083105933 0.29220710935581 0.199262926086278 0.225187570041558 0.141186703756491 0.182279932945687 0.215615736963965 0.25541963574457 0.277003169763098 0.167363194983627 0.169794899401582 0.230001817547228 0.230966621747122 0.249171725582914 0.224608857157566 0.216922775467847 0.233267476965282 0.222510962675614 0.258047440360608 0.240238857165122 0.23604761024024 0.184141896060601 0.516115754417791 0.234039611905577 0.255833878270168 0.202383105747296 0.204506665466662 0.257316657046941 0.269211651550407 0.212710024811524 0.194256322995819 0.148604231175025 0.212880769086156 0.23777457578828 0.254180584183181 0.20746546265874 0.26930169034628 0.167083340007673 0.20946718858733 0.230789187129635 0.23507923102121 0.200117938383906 0.203863392895968 0.198544703615954 0.187760704406006 0.313788115554898 0.25631276561214 0.2323583604001 0.188913114510158 0.209486777920066 0.231632897871006 0.229308364085967 0.275695887938562 0.208457279830845 0.240816421141107 0.185772802152485 0.174389953134992 0.210213179143524 0.191338649630528 0.211482641660711 0.210371949838253 0.162432175493344 0.27306407608909 0.201410986102217 0.203688259920075 0.227454700812074 0.167622468492325 0.245434236317828 0.20175967763512 0.242574113893321 0.226160653065397 0.16645124111785 0.275039221696091 0.210049085525262 0.213050299132352 0.23285714016985 0.201853935728324 0.147095824825791 0.258928549239596 0.224043847502037 0.244122242754856 0.219392599214987 0.198228934823215 0.165735851222613 0.427115526833986 0.214124085248685 0.191556022192851 0.171727757098341 0.249026797600085 0.24076472812619 0.255107085935788 0.20884181147207 0.215178098676007 0.195221685184405 0.178529730466571 0.164847232914495 0.221254094955885 0.238105889589746 0.213875770733613
"D300418:bin_000017" 0.180498381695067 0 0.240819115239731 0.222819624056745 0.230643077469676 0.211031238034705 0.282187198948117 0.26805388832871 0.227384403245242 0.221372742357882 0.232481372472356 0.270862096651815 0.205838786513163 0.185946352749963 0.217408739095939 0.214892481895983 0.220186838006369 0.218578591680521 0.220442200073641 0.207047861417366 0.229225324598479 0.248202345246637 0.235732456103794 0.24381039361103 0.199011154913295 0.511740448319771 0.244554628654692 0.158057598180517 0.236335859134369 0.274116863628911 0.191027343273299 0.236490738061694 0.252418363933349 0.223070682044364 0.201206012141023 0.198217647448186 0.217518725188074 0.233699775893817 0.169200017432028 0.235687618040999 0.198754199978419 0.206219480239367 0.231872501772855 0.281999931384814 0.23253690296787 0.212543187219744 0.238809272894821 0.187704179433688 0.216769461126845 0.232355954062427 0.266491150517982 0.214912751560934 0.102485368409264 0.190246299193921 0.247341931233469 0.23628737763493 0.219947313271553 0.256217325645098 0.253165426431512 0.238834044121031 0.211002980716026 0.165886557955539 0.22879076360461 0.201008163376007 0.215631474819231 0.107383902977658 0.194517540623043 0.179174160026857 0.201091270387111 0.179481618328277 0.194814138251059 0.224877618108884 0.216838693242798 0.240516075042316 0.217513170308735 0.202223102284672 0.264773340465505 0.195388006506675 0.253412321429941 0.188695074949442 0.177705221227882 0.184294850191425 0.235426565980358 0.254315251358708 0.205532041788796 0.212993097815112 0.209743518823819 0.211671480778647 0.143784731345918 0.254243646186882 0.199435615869119 0.144214852000739 0.29318558881584 0.233089831589303 0.270582866052595 0.245636576903183 0.207356384013421 0.567075692936003 0.243426882489533 0.278247374766215 0.22473404944038 0.218331220157787 0.239524857989687 0.287059578412751 0.190284174751398 0.173077366583882 0.212456886169757 0.207432815798688 0.239329218928532 0.20782299467963 0.188593724809652 0.271289654927434 0.176040160586359 0.293712085931103 0.264250874405954 0.212953720425059 0.224810981483877 0.189607995819567 0.248546887241064 0.198977419820126 0.30934688259043 0.26416121596857 0.219228429756152 0.197449142027884 0.175014724650708 0.176386419478566 0.217834342279378 0.31457019140462 0.235466492462922 0.226728113999697 0.228785336157648 0.190618096216424 0.207737618691806 0.206918966971472 0.19749894649137 0.240927261761111 0.205432082552268 0.235715041706183 0.188833254011426 0.196459505900188 0.272986366298528 0.167858316093698 0.26571596181994 0.212971567633963 0.254409784758126 0.210049298321588 0.210811419891751 0.246240534628325 0.239051016228781 0.204913943262522 0.277352077418148 0.176912264481921 0.207924065052694 0.300490981905855 0.205851186800964 0.252741811447891 0.236653493910094 0.243940758088198 0.174675138769639 0.434328919021257 0.213058585535763 0.182586979052886 0.221561278379564 0.246539295553621 0.254358030813382 0.249247413255008 0.23769247427619 0.258998212575117 0.232533579959199 0.228209279360601 0.212250098619475 0.218006216832997 0.261611895661107 0.202435217729318
"D300419:bin_000008" 0.281895936697306 0.240819115239731 0 0.356150801250045 0.225554014352314 0.220585283081634 0.239675745248711 0.373583647082294 0.329348406427333 0.257391879028256 0.330292984371559 0.390292564625257 0.342475937622047 0.34367469306383 0.27527550108366 0.334512075164934 0.25584891170608 0.337959610923228 0.223552175354287 0.336549251376623 0.287060736250779 0.238744134639306 0.321075611021033 0.287372104913779 0.198303122066742 0.62855194209237 0.20154678287957 0.321234035038346 0.392133888008211 0.218981296454328 0.303942667358825 0.220417146881957 0.293344823284959 0.358466257559815 0.274288992406848 0.287510245674754 0.324021735462364 0.300350406917812 0.306199481607027 0.369113357882053 0.277015143545612 0.342749807527867 0.270196204544114 0.227006208181862 0.240370372044082 0.194852059180925 0.365804752688594 0.287255531267144 0.318944767344321 0.277831335498903 0.306546047104554 0.34555963759134 0.296289358841335 0.252531074332442 0.322591986425016 0.334835834435454 0.308588281707776 0.205053389676189 0.223489246863309 0.236820229798654 0.353317609445969 0.338442732579202 0.31427576249348 0.322397611028622 0.364378885055619 0.272158616517393 0.291643732417186 0.269336377840716 0.277854327942724 0.281225152415884 0.282681794123516 0.327762172445245 0.368154262383239 0.188501075243619 0.334582093547487 0.345307609651036 0.16892872320365 0.29764791640112 0.274692032070035 0.319792738858102 0.305331692212803 0.317200495469832 0.30677216444543 0.351339217415935 0.350791925120699 0.347822267554249 0.2437544027034 0.306553807653708 0.267421675444844 0.218223546380217 0.282644860840447 0.257187466936651 0.322386268246376 0.298710795762533 0.19760006203648 0.227015876655441 0.275642510046909 0.663697327231046 0.263744880867598 0.23738749839358 0.212514016987053 0.354448927236351 0.291752112949047 0.195578655469169 0.310161517064386 0.295645829665665 0.317399612756103 0.300687198496236 0.353744147815194 0.306568042548012 0.347081253809752 0.263879230781373 0.241264730412397 0.295830670728644 0.210180306267793 0.190905614596319 0.33405723624971 0.254927923745145 0.311162692788124 0.335319591923329 0.310454534253862 0.393742158757352 0.271461321751239 0.22801280898672 0.300402639432661 0.274459541581155 0.350456299614522 0.214568873105667 0.250575065210541 0.332875051422846 0.369212823351976 0.300904540107552 0.312401303797374 0.206261390632925 0.252647103603164 0.305639457540118 0.260596416627733 0.238029880744242 0.315628317447272 0.312021517370929 0.237117644414576 0.274890874060982 0.236291647044492 0.323227291368395 0.319380081450184 0.265732799253027 0.319489371064385 0.318588874901441 0.28044857123102 0.322453158280881 0.225053389676189 0.263788110096855 0.258591421490823 0.215052311361039 0.283193839012194 0.212212484761292 0.298064362236001 0.367615111768798 0.321450545924772 0.525592952390268 0.286679390615091 0.298540739818245 0.351894075887896 0.379252747313036 0.26289912599526 0.250184339425793 0.304916923177727 0.354882136997317 0.274041068955124 0.268929562237379 0.294497789744828 0.322275429408739 0.229997545109454 0.3483570395955
"D300423:bin_000007" 0.237083243972082 0.222819624056745 0.356150801250045 0 0.24772981799465 0.234578552654975 0.362519414226982 0.148163002431851 0.197224204032139 0.267806273444387 0.170649937915293 0.154111528557272 0.109157385108735 0.127276321909896 0.192875058752698 0.0703122855712831 0.262752319398542 0.209971537840902 0.255579115257237 0.167207088542791 0.240123857226767 0.243517094663323 0.228045317028926 0.198343942646643 0.254414790764291 0.398544171672708 0.287029905989911 0.180825022823009 0.186274982199246 0.368947999660165 0.182064651649735 0.337428344516041 0.32657236479128 0.147736292113558 0.239050787959772 0.163277995114757 0.192985003516343 0.247236421675054 0.11038814262033 0.0901462342967219 0.22653216523082 0.182930056565293 0.251990892557171 0.399852960724733 0.285324385670175 0.275360755566756 0.115557065058146 0.188972264239417 0.174227310501469 0.228779259842965 0.294218766223023 0.165857511670859 0.184636856120294 0.240218259012498 0.141854123720185 0.226664998383406 0.213203339333011 0.3562658529807 0.371898299537491 0.249626723039146 0.0835386236348244 0.15684341579879 0.195844106516969 0.184017519610529 0.186749957742778 0.201072033714693 0.181605339685119 0.185501837403189 0.224927149712529 0.124320889846623 0.160937257167763 0.161911431778772 0.119209403808254 0.367588962538263 0.161215665026532 0.150099730958039 0.369833688132076 0.230960739373183 0.314493786237162 0.151266723470817 0.143601721158112 0.12908457883332 0.196946459887358 0.158936284024518 0.210785554159618 0.179235958848112 0.210365067577155 0.217615262032754 0.211175179972383 0.356351994675738 0.206765467081789 0.181144836987953 0.327892534263668 0.22502704991338 0.372643933217573 0.289447053051613 0.265383105484727 0.435278342103899 0.280156203947489 0.310106967036164 0.348922776179827 0.174646300763268 0.274281219701201 0.395666025370103 0.169251326756304 0.238196286636749 0.23635113203863 0.196192397790089 0.158445425230254 0.193284175062054 0.207962794054885 0.342192329657423 0.216164749182112 0.307151465144094 0.341613354461916 0.302674362058122 0.180085872964063 0.160382938692496 0.281742207141566 0.152647117753376 0.294948403514979 0.231214558880929 0.240357982558159 0.250301642099252 0.178947500187181 0.162854413934138 0.0702746158795138 0.429113528073144 0.29928825967377 0.160921417086995 0.198563702177608 0.217421202040838 0.182425620384113 0.318954337764778 0.202411804655101 0.194210939278582 0.214099116277158 0.197997082326425 0.151871795813702 0.158921127927453 0.283139719489435 0.233203600742357 0.342360233836393 0.18046559777177 0.153484846182938 0.168668593013566 0.226759413190719 0.217733167369676 0.297764904250748 0.127666710729567 0.401088548016161 0.183228650795835 0.267070135815164 0.417398384768233 0.196076489832554 0.300686319870964 0.261184480979098 0.201426542826603 0.141718968475747 0.397909083668778 0.231182454181899 0.164134884126836 0.193765145360315 0.172981038832806 0.29693274755824 0.270111014158939 0.216867853792274 0.267311705554287 0.257195119937416 0.269912653031901 0.216728166052742 0.176377783160937 0.291528842232629 0.130821395209353
"D300423:bin_000011" 0.270640000784686 0.230643077469676 0.225554014352314 0.24772981799465 0 0.224300500188258 0.31245720433589 0.244553652147706 0.314455527331989 0.254414075492153 0.250060821370873 0.247078172527549 0.220052813979229 0.209154419028294 0.229765865137083 0.220180926424905 0.279726718189932 0.250312124736395 0.21138404827883 0.231532523440377 0.249324704020246 0.250310403710248 0.244333114763274 0.174562134075603 0.199474602027183 0.476674752805481 0.260275747191442 0.217688673673498 0.284462537415038 0.317333148049859 0.266180671564577 0.300457503411435 0.295662065737709 0.235251865462107 0.213433020971784 0.227517223949142 0.273100487572694 0.309268327034391 0.243074006625864 0.265942800708356 0.218569891456923 0.23596551102594 0.244376172680043 0.33202472644406 0.287796476950058 0.204776824407079 0.254028994569271 0.21651933410176 0.232267547541168 0.207748637387999 0.298019210138987 0.232416167479448 0.214304281164431 0.264852513782617 0.274738379056146 0.3252744538758 0.267030329698255 0.298015170349734 0.305632408078148 0.222826174435059 0.254116484346603 0.204347990458559 0.227798959048254 0.271098112547936 0.269285589602348 0.228628299210142 0.206864982060313 0.22801699169327 0.270431898019957 0.212425918569473 0.242888900533898 0.244459458048238 0.260908443704959 0.301971939760554 0.233175402476366 0.266810058878616 0.31031317734564 0.313767867013323 0.305206866673631 0.249049325201522 0.202152067387951 0.249110481481576 0.215047728867096 0.216493619644468 0.299350582668381 0.251770831572417 0.210510096241189 0.238841416085114 0.203400376902662 0.287600750148247 0.265583281195214 0.180166300095483 0.372732524170312 0.255374380161044 0.295429612059247 0.273694606549827 0.26887321494928 0.496926520922881 0.293517843017855 0.269289821684992 0.306260872487549 0.239130516226113 0.300390595682199 0.331005662802649 0.24174246058439 0.255248926015818 0.280095386143029 0.247786375352184 0.252362436286273 0.202403949401541 0.236447199556111 0.295844114196204 0.216987442411463 0.336493381428224 0.319734104987605 0.288013422295977 0.26006270230803 0.22069698318408 0.337787214319532 0.238322529463956 0.321708271035139 0.298527461618845 0.281956993953413 0.217429877462086 0.239365470937463 0.216351532462171 0.237685434562437 0.339155756245761 0.294215008463762 0.208466112177191 0.294781466432984 0.239344994345542 0.245026155198484 0.267903629812794 0.236385596121962 0.254901061243391 0.22698172702956 0.190865877040053 0.221453809434061 0.205302661775108 0.256218580575599 0.225510921837136 0.305061075922059 0.203221160774517 0.222356096380506 0.234853187156025 0.301795602797876 0.254138894680364 0.323129334799717 0.216112553276078 0.328653468222075 0.254327532533411 0.274569789925732 0.329799366626402 0.241400085762141 0.256963102318179 0.301901127744431 0.263971824929152 0.250860267302242 0.409506439040536 0.219764541203952 0.223392466081396 0.278987012395389 0.263508804387905 0.318835869199108 0.234331838910721 0.243597576918935 0.340090060898183 0.249868302706211 0.316679386565189 0.284711293628207 0.19067972893377 0.256070422621882 0.281685465323557
"D300423:bin_000014" 0.202060878316596 0.211031238034705 0.220585283081634 0.234578552654975 0.224300500188258 0 0.287042763760667 0.274742424209675 0.253769594902232 0.153843018835935 0.206997325179703 0.273720845298738 0.205369410550516 0.245422268852414 0.207223653540955 0.214972923496577 0.312505962848173 0.246117353854276 0.190250765133251 0.262410302342512 0.183426835633941 0.166806861846416 0.247316071928098 0.162521572438668 0.21021621317113 0.498161762800465 0.195623400795223 0.220798447089649 0.270307942303666 0.290420879925012 0.232232701552708 0.244342012286575 0.295139400054261 0.23152655084983 0.213825637035628 0.187305907863248 0.244187604788327 0.194736663668354 0.196683970600609 0.254586026544666 0.172520047386727 0.21886751433737 0.17874438267 0.291069905127723 0.291283770189978 0.273555201334579 0.223239596292105 0.164823876765223 0.240008981823948 0.258127712851553 0.285164832678316 0.235752215802725 0.222838206890702 0.219476434086536 0.229672220099449 0.254718015818154 0.193470064652354 0.25734403697666 0.2810135271699 0.151561102002277 0.226071601985651 0.237896136304881 0.221828809406684 0.233124526934382 0.243740971875671 0.196296117049029 0.164011132288788 0.143297102676365 0.226105303651666 0.182064251338545 0.221854755648061 0.196432832405288 0.211128920505075 0.262010026245635 0.222760808390352 0.235708857741517 0.263019064527059 0.238132536225131 0.286821872002672 0.239580357593048 0.166912579135132 0.231798459640719 0.227165547250699 0.270649177310595 0.240461340545953 0.247075078544185 0.141717238627525 0.201720937346316 0.198893224576053 0.274810423048202 0.203291586858729 0.186627910908924 0.335328226731407 0.175237792785157 0.276434140468887 0.292988507286611 0.298208797100219 0.549416570431542 0.295805511216492 0.250561709773489 0.260865926449049 0.22747838488036 0.313668500202092 0.289810840764209 0.225089553477974 0.202360428331583 0.223948460805471 0.20019750039322 0.239808891563372 0.185351597571674 0.228360591971553 0.230249343717571 0.175058015052935 0.302850244959949 0.281673560730162 0.251916700088277 0.229683170776801 0.173013414820517 0.283192928665103 0.22223197738135 0.218117947884884 0.291900929543267 0.27596823134222 0.194801440892892 0.233954763088927 0.213774347077331 0.230170778476392 0.29969653066919 0.20982310193894 0.22358123385345 0.281514590432459 0.188067117660648 0.209741584753131 0.235647510069187 0.143400567357645 0.190525117176724 0.244677794303821 0.132010642378459 0.194165338824204 0.186913563523058 0.225678296244528 0.177774391655009 0.301159407011887 0.2104156328465 0.257090699171959 0.222686915792769 0.218556478878757 0.223814526573815 0.310163180923319 0.208824172097159 0.295074533430561 0.178239310338992 0.205114671449968 0.291385642683428 0.250969914425532 0.181593428640596 0.277454242936031 0.278211793262283 0.208672623570837 0.393341980256018 0.163806014112966 0.170905190704492 0.237591860107476 0.257246743964137 0.320053658892929 0.170138369994514 0.231264427162494 0.25520413522521 0.210062684597464 0.206406767207649 0.242323233538876 0.220102068759185 0.235469921179132 0.236713869014615
"D300425:bin_000002" 0.228188715600528 0.282187198948117 0.239675745248711 0.362519414226982 0.31245720433589 0.287042763760667 0 0.370732401903202 0.269866466248695 0.269641733055818 0.356814732382545 0.385739191786591 0.358544626193322 0.34143810509514 0.26046208096367 0.353599364264802 0.229557420946381 0.273295341456062 0.219050607312706 0.323248833620699 0.3223267273767 0.266309228548423 0.304510260458428 0.322208598337918 0.216958392005665 0.591654503889987 0.219873671517524 0.291193507170776 0.358742593048262 0.0788800192907227 0.299077981533732 0.16395594625372 0.221801465743104 0.324595942458203 0.263201788167931 0.296793966751323 0.273759653439755 0.241821046808075 0.308096025096355 0.366640363293978 0.300082553111249 0.302980337660881 0.272587491369719 0.0773614288706196 0.169341829868656 0.234190764718407 0.353206229515296 0.322933241786376 0.318975161462566 0.25291444154429 0.255997643443428 0.306724783482636 0.305022038012125 0.278456613363906 0.292337229677937 0.241660926670415 0.265089860781556 0.0611223252785414 0.0869275817444322 0.288931813062223 0.345218137316523 0.365898816005311 0.281114667250023 0.273288897117012 0.318168144422092 0.281431046531543 0.298257241273604 0.232617892244061 0.242871438807939 0.299748784385038 0.29377853948816 0.313807253666663 0.303954160593389 0.103951668191841 0.302614042120216 0.31556458224831 0.167932570947298 0.26316557778436 0.209792779965089 0.270711649989656 0.31141129398499 0.330377619085066 0.321993429018719 0.336714922591453 0.286839396970853 0.30783392234527 0.248850943408863 0.345241585376171 0.336067229479501 0.0833640089209149 0.292858270869655 0.314617107898498 0.228819185132648 0.27134619234456 0.0846967131228075 0.178727391466577 0.189351131523301 0.619849534418735 0.241326605115021 0.22282504496432 0.19182100704139 0.340112286142019 0.225600872408489 0.140857106766885 0.33384253209195 0.294100919524553 0.259579844188694 0.300004406969437 0.341014824701606 0.341349929372744 0.319157094454231 0.216827339559759 0.231576050160999 0.214234793819926 0.161189926496303 0.196536454965262 0.338978856760497 0.303053270981063 0.269402883845093 0.325685856643428 0.339092605047814 0.350283940910557 0.221383471530577 0.253799861871379 0.329524579913726 0.301232548675873 0.367368647816045 0.150600952700235 0.200662197108849 0.308472011815906 0.285510514343097 0.291925451398481 0.309990600351405 0.148826270225389 0.253911335615421 0.308681763521755 0.260345756497971 0.310192273788694 0.313024769949984 0.318452174458894 0.242201717656053 0.272084017062433 0.186919657193344 0.319425096450275 0.334248041662574 0.310265805817053 0.255002935830309 0.329830902650367 0.226221255571595 0.323620825631341 0.0385691337891797 0.247107059089383 0.229666939381159 0.13023332712582 0.285172726380184 0.228019448798893 0.255271689443204 0.276756708530577 0.301467127521436 0.515787712769446 0.311942991112277 0.287209432000241 0.247447596702166 0.340195299106528 0.159815439983671 0.246685603547676 0.320512831822313 0.24111127803702 0.21735103401411 0.224352530142437 0.256292445310871 0.322657650248078 0.222698236549196 0.318068814046127
"D300428:bin_000005" 0.274977611980683 0.26805388832871 0.373583647082294 0.148163002431851 0.244553652147706 0.274742424209675 0.370732401903202 0 0.242388887923751 0.298534437321012 0.195352816562192 0.0449358678975733 0.153682714069566 0.149461999328892 0.233748150165555 0.13603427612681 0.313712199471621 0.212404912941701 0.284837937589963 0.214262742321124 0.269507586937496 0.259158895719452 0.212074966079128 0.243772977745325 0.246315721702923 0.377420233645828 0.321914135944786 0.188648468845794 0.162911413785026 0.40663369778967 0.187855000745806 0.379515317185581 0.297263808961056 0.158932428364096 0.237370687883267 0.238630462696415 0.213468836344125 0.260383790765946 0.162266491434125 0.175871971129317 0.266412348842258 0.179458911712669 0.283124031251351 0.439055772637771 0.319866174171332 0.274847255423056 0.113391611115732 0.227640070023679 0.206306075673191 0.264893874137865 0.327960914319972 0.180363340592792 0.207353919164356 0.294772589619455 0.207502108725295 0.231174717540848 0.216847162324612 0.397954017961885 0.397416251752719 0.278407086601891 0.134639394049918 0.17620350484758 0.161755222368003 0.246785760697462 0.209534129762665 0.240242997467975 0.206608842868908 0.215237093478395 0.22523286523886 0.203764533549109 0.191183341770697 0.165054026737728 0.172281511770342 0.405940710621514 0.218148243948082 0.197666496332462 0.445848094248013 0.250341385519311 0.320466364054151 0.197030348340349 0.19361652455354 0.134815105978376 0.219432761843244 0.0559262670022737 0.224035344434208 0.233290022544369 0.2457704620139 0.244861544536103 0.259255589711891 0.393568990985939 0.242957707430816 0.234437483416358 0.366938176948708 0.250287516813892 0.429057147021864 0.344725515082855 0.321681199543926 0.399504373318079 0.341040586422764 0.38485404344234 0.400218315942976 0.160226447347163 0.304384209289123 0.47168043148604 0.231097051941601 0.26494355327278 0.225235324284048 0.222975654687579 0.167398262041902 0.202289654181767 0.193978258707924 0.379740295234764 0.250949840877245 0.346105849929939 0.404145686698297 0.367881902103548 0.177860273434468 0.195593562302522 0.305944818877766 0.215428398714942 0.344275064268919 0.263966553649348 0.299965769288753 0.301182941009926 0.179548194719193 0.205845378767213 0.143692454232944 0.471436907362069 0.3279946176861 0.174099228317329 0.204917392966256 0.209709649605406 0.178428735437632 0.362202786433906 0.24661152533298 0.217559076007343 0.258004142496378 0.233338258845665 0.161187166983885 0.177844393998931 0.326077755988762 0.242445486481455 0.395726885815214 0.228442178828605 0.183098085938461 0.24296958040751 0.232247207813525 0.226806484910603 0.392901522310359 0.177711858855244 0.407315720089545 0.257304002513482 0.277446773327312 0.473906161220278 0.197375113160304 0.336464319367515 0.300234157858086 0.244270018156837 0.159734103239311 0.370102239140202 0.24066532215237 0.193140363246548 0.211270254783841 0.13328139337495 0.334926072702423 0.282898999188816 0.158024633148393 0.283252106119807 0.316445213174332 0.301991418203622 0.236681835095266 0.214177588521784 0.336594538306424 0.180109312707608
